DATE,GBP2MTD156N
2019-07-16,0.75163
2019-07-17,0.75125
2019-07-18,0.75213
2019-07-19,0.75225
2019-07-22,0.75113
2019-07-23,0.74775
2019-07-24,0.74775
2019-07-25,0.746
2019-07-26,0.74513
2019-07-29,0.74688
2019-07-30,0.74213
2019-07-31,0.74388
2019-08-01,0.74375
2019-08-02,0.74413
2019-08-05,0.74288
2019-08-06,0.74463
2019-08-07,0.74538
2019-08-08,0.74488
2019-08-09,0.74538
2019-08-12,0.74388
2019-08-13,0.74313
2019-08-14,0.74513
2019-08-15,0.74525
2019-08-16,0.74613
2019-08-19,0.7445
2019-08-20,0.74438
2019-08-21,0.7455
2019-08-22,0.74325
2019-08-23,0.74675
2019-08-26,.
2019-08-27,0.74425
2019-08-28,0.74775
2019-08-29,0.74375
2019-08-30,0.74325
2019-09-02,0.74325
2019-09-03,0.74275
2019-09-04,0.74338
2019-09-05,0.74475
2019-09-06,0.74625
2019-09-09,0.745
2019-09-10,0.74688
2019-09-11,0.747
2019-09-12,0.75475
2019-09-13,0.75775
2019-09-16,0.75275
2019-09-17,0.7545
2019-09-18,0.74913
2019-09-19,0.74813
2019-09-20,0.74675
2019-09-23,0.74713
2019-09-24,0.74625
2019-09-25,0.74038
2019-09-26,0.74213
2019-09-27,0.74288
2019-09-30,0.74375
2019-10-01,0.73388
2019-10-02,0.7395
2019-10-03,0.73775
2019-10-04,0.74125
2019-10-07,0.74075
2019-10-08,0.73875
2019-10-09,0.74013
2019-10-10,0.74538
2019-10-11,0.75563
2019-10-14,0.75538
2019-10-15,0.75713
2019-10-16,0.75575
2019-10-17,0.76125
2019-10-18,0.75888
2019-10-21,0.75913
2019-10-22,0.757
2019-10-23,0.75975
2019-10-24,0.76163
2019-10-25,0.75475
2019-10-28,0.75825
2019-10-29,0.75738
2019-10-30,0.75713
2019-10-31,0.76163
2019-11-01,0.76475
2019-11-04,0.76188
2019-11-05,0.764
2019-11-06,0.76325
2019-11-07,0.76138
2019-11-08,0.76013
2019-11-11,0.759
2019-11-12,0.763
2019-11-13,0.76238
2019-11-14,0.76238
2019-11-15,0.7595
2019-11-18,0.75888
2019-11-19,0.75813
2019-11-20,0.75875
2019-11-21,0.75988
2019-11-22,0.7595
2019-11-25,0.75775
2019-11-26,0.757
2019-11-27,0.75313
2019-11-28,0.75525
2019-11-29,0.75513
2019-12-02,0.75263
2019-12-03,0.7515
2019-12-04,0.7515
2019-12-05,0.75263
2019-12-06,0.75088
2019-12-09,0.75275
2019-12-10,0.75075
2019-12-11,0.74575
2019-12-12,0.74013
2019-12-13,0.7575
2019-12-16,0.75538
2019-12-17,0.75213
2019-12-18,0.74675
2019-12-19,0.74775
2019-12-20,0.75613
2019-12-23,0.75638
2019-12-24,0.75875
2019-12-25,.
2019-12-26,.
2019-12-27,0.75563
2019-12-30,0.75475
2019-12-31,0.75338
2020-01-01,.
2020-01-02,0.75438
2020-01-03,0.75238
2020-01-06,0.75238
2020-01-07,0.75525
2020-01-08,0.756
2020-01-09,0.74163
2020-01-10,0.73225
2020-01-13,0.703
2020-01-14,0.70113
2020-01-15,0.683
2020-01-16,0.67988
2020-01-17,0.663
2020-01-20,0.66163
2020-01-21,0.65913
2020-01-22,0.657
2020-01-23,0.66
2020-01-24,0.65813
2020-01-27,0.6475
2020-01-28,0.64638
2020-01-29,0.66238
2020-01-30,0.6645
2020-01-31,0.745
2020-02-03,0.74175
2020-02-04,0.73675
2020-02-05,0.73513
2020-02-06,0.7345
2020-02-07,0.73388
2020-02-10,0.732
2020-02-11,0.7325
2020-02-12,0.73125
2020-02-13,0.73138
